date,time,origin,origin_name,origin_lon,origin_lat,destination,dest_name,dest_lon,dest_lat,total_count
2018-02-2,08:00:00,CH,CHANGI,103.99782,1.35081,SK,SUNGEI KADUT,103.75747,1.41807,57
2018-02-2,08:00:00,CH,CHANGI,103.99782,1.35081,SR,SINGAPORE RIVER,103.84121,1.29011,51
2018-02-2,08:00:00,CH,CHANGI,103.99782,1.35081,TM,TAMPINES,103.95422,1.34373,647
2018-02-2,08:00:00,CH,CHANGI,103.99782,1.35081,TN,TANGLIN,103.8175,1.30828,46
2018-02-2,08:00:00,CH,CHANGI,103.99782,1.35081,TP,TOA PAYOH,103.86106,1.33668,62
2018-02-2,08:00:00,CH,CHANGI,103.99782,1.35081,WD,WOODLANDS,103.78771,1.44068,105
2018-02-2,08:00:00,CH,CHANGI,103.99782,1.35081,YS,YISHUN,103.83756,1.41544,86
2018-02-2,09:00:00,CH,CHANGI,103.99782,1.35081,AM,ANG MO KIO,103.8421,1.38009,73
2018-02-2,09:00:00,CH,CHANGI,103.99782,1.35081,BD,BEDOK,103.92841,1.32405,304
2018-02-2,09:00:00,CH,CHANGI,103.99782,1.35081,BM,BUKIT MERAH,103.82311,1.27548,138
2018-02-2,09:00:00,CH,CHANGI,103.99782,1.35081,CB,CHANGI BAY,104.02612,1.32718,111
2018-02-2,09:00:00,CH,CHANGI,103.99782,1.35081,CH,CHANGI,103.99782,1.35081,5125
2018-02-2,09:00:00,CH,CHANGI,103.99782,1.35081,CL,CLEMENTI,103.76074,1.3176,41
2018-02-2,09:00:00,CH,CHANGI,103.99782,1.35081,DT,DOWNTOWN CORE,103.8543,1.28508,203
2018-02-2,09:00:00,CH,CHANGI,103.99782,1.35081,GL,GEYLANG,103.88953,1.3209,155
2018-02-2,09:00:00,CH,CHANGI,103.99782,1.35081,HG,HOUGANG,103.8898,1.36364,92
2018-02-2,09:00:00,CH,CHANGI,103.99782,1.35081,JE,JURONG EAST,103.73479,1.32044,51
2018-02-2,09:00:00,CH,CHANGI,103.99782,1.35081,JW,JURONG WEST,103.70487,1.3416,57
2018-02-2,09:00:00,CH,CHANGI,103.99782,1.35081,KL,KALLANG,103.86643,1.31033,135
2018-02-2,09:00:00,CH,CHANGI,103.99782,1.35081,MP,MARINE PARADE,103.89627,1.30023,47
2018-02-2,09:00:00,CH,CHANGI,103.99782,1.35081,NE,NORTH-EASTERN ISLANDS,104.03482,1.40164,131
2018-02-2,09:00:00,CH,CHANGI,103.99782,1.35081,OR,ORCHARD,103.83358,1.30381,76
2018-02-2,09:00:00,CH,CHANGI,103.99782,1.35081,OT,OUTRAM,103.84206,1.28286,70
2018-02-2,09:00:00,CH,CHANGI,103.99782,1.35081,PG,PUNGGOL,103.91004,1.40536,68
2018-02-2,09:00:00,CH,CHANGI,103.99782,1.35081,PR,PASIR RIS,103.9483,1.37862,414
2018-02-2,09:00:00,CH,CHANGI,103.99782,1.35081,QT,QUEENSTOWN,103.78434,1.28916,76
2018-02-2,09:00:00,CH,CHANGI,103.99782,1.35081,RC,ROCHOR,103.85325,1.30426,127
2018-02-2,09:00:00,CH,CHANGI,103.99782,1.35081,SB,SEMBAWANG,103.81883,1.45575,42
2018-02-2,09:00:00,CH,CHANGI,103.99782,1.35081,SE,SENGKANG,103.8877,1.39127,69
2018-02-2,09:00:00,CH,CHANGI,103.99782,1.35081,SG,SERANGOON,103.86782,1.3652,51
2018-02-2,09:00:00,CH,CHANGI,103.99782,1.35081,SI,SOUTHERN ISLANDS,103.83581,1.24299,41
2018-02-2,09:00:00,CH,CHANGI,103.99782,1.35081,TM,TAMPINES,103.95422,1.34373,616
2018-02-2,09:00:00,CH,CHANGI,103.99782,1.35081,TP,TOA PAYOH,103.86106,1.33668,50
2018-02-2,09:00:00,CH,CHANGI,103.99782,1.35081,WD,WOODLANDS,103.78771,1.44068,82
2018-02-2,09:00:00,CH,CHANGI,103.99782,1.35081,YS,YISHUN,103.83756,1.41544,59
2018-02-2,10:00:00,CH,CHANGI,103.99782,1.35081,AM,ANG MO KIO,103.8421,1.38009,58
2018-02-2,10:00:00,CH,CHANGI,103.99782,1.35081,BD,BEDOK,103.92841,1.32405,312
2018-02-2,10:00:00,CH,CHANGI,103.99782,1.35081,BM,BUKIT MERAH,103.82311,1.27548,123
2018-02-2,10:00:00,CH,CHANGI,103.99782,1.35081,CB,CHANGI BAY,104.02612,1.32718,150
2018-02-2,10:00:00,CH,CHANGI,103.99782,1.35081,CH,CHANGI,103.99782,1.35081,4892
2018-02-2,10:00:00,CH,CHANGI,103.99782,1.35081,DT,DOWNTOWN CORE,103.8543,1.28508,238
2018-02-2,10:00:00,CH,CHANGI,103.99782,1.35081,GL,GEYLANG,103.88953,1.3209,185
2018-02-2,10:00:00,CH,CHANGI,103.99782,1.35081,HG,HOUGANG,103.8898,1.36364,72
2018-02-2,10:00:00,CH,CHANGI,103.99782,1.35081,JE,JURONG EAST,103.73479,1.32044,51
2018-02-2,10:00:00,CH,CHANGI,103.99782,1.35081,JW,JURONG WEST,103.70487,1.3416,43
2018-02-2,10:00:00,CH,CHANGI,103.99782,1.35081,KL,KALLANG,103.86643,1.31033,107
2018-02-2,10:00:00,CH,CHANGI,103.99782,1.35081,MP,MARINE PARADE,103.89627,1.30023,51
2018-02-2,10:00:00,CH,CHANGI,103.99782,1.35081,NE,NORTH-EASTERN ISLANDS,104.03482,1.40164,111
2018-02-2,10:00:00,CH,CHANGI,103.99782,1.35081,NV,NOVENA,103.83531,1.32699,42
2018-02-2,10:00:00,CH,CHANGI,103.99782,1.35081,OR,ORCHARD,103.83358,1.30381,99
2018-02-2,10:00:00,CH,CHANGI,103.99782,1.35081,OT,OUTRAM,103.84206,1.28286,46
2018-02-2,10:00:00,CH,CHANGI,103.99782,1.35081,PG,PUNGGOL,103.91004,1.40536,45
2018-02-2,10:00:00,CH,CHANGI,103.99782,1.35081,PR,PASIR RIS,103.9483,1.37862,432
2018-02-2,10:00:00,CH,CHANGI,103.99782,1.35081,QT,QUEENSTOWN,103.78434,1.28916,53
2018-02-2,10:00:00,CH,CHANGI,103.99782,1.35081,RC,ROCHOR,103.85325,1.30426,127
2018-02-2,10:00:00,CH,CHANGI,103.99782,1.35081,SE,SENGKANG,103.8877,1.39127,68
2018-02-2,10:00:00,CH,CHANGI,103.99782,1.35081,SG,SERANGOON,103.86782,1.3652,45
2018-02-2,10:00:00,CH,CHANGI,103.99782,1.35081,TM,TAMPINES,103.95422,1.34373,541
2018-02-2,10:00:00,CH,CHANGI,103.99782,1.35081,TP,TOA PAYOH,103.86106,1.33668,65
2018-02-2,10:00:00,CH,CHANGI,103.99782,1.35081,WD,WOODLANDS,103.78771,1.44068,53
2018-02-2,10:00:00,CH,CHANGI,103.99782,1.35081,YS,YISHUN,103.83756,1.41544,70
2018-02-2,11:00:00,CH,CHANGI,103.99782,1.35081,AM,ANG MO KIO,103.8421,1.38009,68
2018-02-2,11:00:00,CH,CHANGI,103.99782,1.35081,BD,BEDOK,103.92841,1.32405,412
2018-02-2,11:00:00,CH,CHANGI,103.99782,1.35081,BM,BUKIT MERAH,103.82311,1.27548,123
2018-02-2,11:00:00,CH,CHANGI,103.99782,1.35081,CB,CHANGI BAY,104.02612,1.32718,109
2018-02-2,11:00:00,CH,CHANGI,103.99782,1.35081,CH,CHANGI,103.99782,1.35081,5407
2018-02-2,11:00:00,CH,CHANGI,103.99782,1.35081,DT,DOWNTOWN CORE,103.8543,1.28508,215
2018-02-2,11:00:00,CH,CHANGI,103.99782,1.35081,GL,GEYLANG,103.88953,1.3209,200
2018-02-2,11:00:00,CH,CHANGI,103.99782,1.35081,HG,HOUGANG,103.8898,1.36364,103
2018-02-2,11:00:00,CH,CHANGI,103.99782,1.35081,JE,JURONG EAST,103.73479,1.32044,41
2018-02-2,11:00:00,CH,CHANGI,103.99782,1.35081,JW,JURONG WEST,103.70487,1.3416,51
2018-02-2,11:00:00,CH,CHANGI,103.99782,1.35081,KL,KALLANG,103.86643,1.31033,120
2018-02-2,11:00:00,CH,CHANGI,103.99782,1.35081,MP,MARINE PARADE,103.89627,1.30023,66
2018-02-2,11:00:00,CH,CHANGI,103.99782,1.35081,NE,NORTH-EASTERN ISLANDS,104.03482,1.40164,144
2018-02-2,11:00:00,CH,CHANGI,103.99782,1.35081,NV,NOVENA,103.83531,1.32699,78
2018-02-2,11:00:00,CH,CHANGI,103.99782,1.35081,OR,ORCHARD,103.83358,1.30381,151
2018-02-2,11:00:00,CH,CHANGI,103.99782,1.35081,OT,OUTRAM,103.84206,1.28286,54
2018-02-2,11:00:00,CH,CHANGI,103.99782,1.35081,PG,PUNGGOL,103.91004,1.40536,51
2018-02-2,11:00:00,CH,CHANGI,103.99782,1.35081,PL,PAYA LEBAR,103.91477,1.35939,43
2018-02-2,11:00:00,CH,CHANGI,103.99782,1.35081,PR,PASIR RIS,103.9483,1.37862,525
2018-02-2,11:00:00,CH,CHANGI,103.99782,1.35081,QT,QUEENSTOWN,103.78434,1.28916,72
2018-02-2,11:00:00,CH,CHANGI,103.99782,1.35081,RC,ROCHOR,103.85325,1.30426,151
2018-02-2,11:00:00,CH,CHANGI,103.99782,1.35081,SE,SENGKANG,103.8877,1.39127,62
2018-02-2,11:00:00,CH,CHANGI,103.99782,1.35081,SG,SERANGOON,103.86782,1.3652,46
2018-02-2,11:00:00,CH,CHANGI,103.99782,1.35081,TM,TAMPINES,103.95422,1.34373,759
2018-02-2,11:00:00,CH,CHANGI,103.99782,1.35081,TP,TOA PAYOH,103.86106,1.33668,55
2018-02-2,11:00:00,CH,CHANGI,103.99782,1.35081,WD,WOODLANDS,103.78771,1.44068,58
2018-02-2,11:00:00,CH,CHANGI,103.99782,1.35081,YS,YISHUN,103.83756,1.41544,80
2018-02-2,12:00:00,CH,CHANGI,103.99782,1.35081,AM,ANG MO KIO,103.8421,1.38009,59
2018-02-2,12:00:00,CH,CHANGI,103.99782,1.35081,BD,BEDOK,103.92841,1.32405,446
2018-02-2,12:00:00,CH,CHANGI,103.99782,1.35081,BM,BUKIT MERAH,103.82311,1.27548,143
2018-02-2,12:00:00,CH,CHANGI,103.99782,1.35081,BS,BISHAN,103.84042,1.35496,50
2018-02-2,12:00:00,CH,CHANGI,103.99782,1.35081,CB,CHANGI BAY,104.02612,1.32718,109
2018-02-2,12:00:00,CH,CHANGI,103.99782,1.35081,CH,CHANGI,103.99782,1.35081,5378
2018-02-2,12:00:00,CH,CHANGI,103.99782,1.35081,CL,CLEMENTI,103.76074,1.3176,49
2018-02-2,12:00:00,CH,CHANGI,103.99782,1.35081,DT,DOWNTOWN CORE,103.8543,1.28508,263
2018-02-2,12:00:00,CH,CHANGI,103.99782,1.35081,GL,GEYLANG,103.88953,1.3209,221
2018-02-2,12:00:00,CH,CHANGI,103.99782,1.35081,HG,HOUGANG,103.8898,1.36364,124
2018-02-2,12:00:00,CH,CHANGI,103.99782,1.35081,JE,JURONG EAST,103.73479,1.32044,66
2018-02-2,12:00:00,CH,CHANGI,103.99782,1.35081,JW,JURONG WEST,103.70487,1.3416,80
2018-02-2,12:00:00,CH,CHANGI,103.99782,1.35081,KL,KALLANG,103.86643,1.31033,182
2018-02-2,12:00:00,CH,CHANGI,103.99782,1.35081,MP,MARINE PARADE,103.89627,1.30023,85
2018-02-2,12:00:00,CH,CHANGI,103.99782,1.35081,NE,NORTH-EASTERN ISLANDS,104.03482,1.40164,158
2018-02-2,12:00:00,CH,CHANGI,103.99782,1.35081,NT,NEWTON,103.83808,1.30866,61
2018-02-2,12:00:00,CH,CHANGI,103.99782,1.35081,NV,NOVENA,103.83531,1.32699,51
2018-02-2,12:00:00,CH,CHANGI,103.99782,1.35081,OR,ORCHARD,103.83358,1.30381,167
2018-02-2,12:00:00,CH,CHANGI,103.99782,1.35081,OT,OUTRAM,103.84206,1.28286,61
2018-02-2,12:00:00,CH,CHANGI,103.99782,1.35081,PG,PUNGGOL,103.91004,1.40536,68
2018-02-2,12:00:00,CH,CHANGI,103.99782,1.35081,PL,PAYA LEBAR,103.91477,1.35939,45
2018-02-2,12:00:00,CH,CHANGI,103.99782,1.35081,PR,PASIR RIS,103.9483,1.37862,818
2018-02-2,12:00:00,CH,CHANGI,103.99782,1.35081,QT,QUEENSTOWN,103.78434,1.28916,82
2018-02-2,12:00:00,CH,CHANGI,103.99782,1.35081,RC,ROCHOR,103.85325,1.30426,223
2018-02-2,12:00:00,CH,CHANGI,103.99782,1.35081,SB,SEMBAWANG,103.81883,1.45575,42
2018-02-2,12:00:00,CH,CHANGI,103.99782,1.35081,SE,SENGKANG,103.8877,1.39127,78
2018-02-2,12:00:00,CH,CHANGI,103.99782,1.35081,SG,SERANGOON,103.86782,1.3652,49
2018-02-2,12:00:00,CH,CHANGI,103.99782,1.35081,SI,SOUTHERN ISLANDS,103.83581,1.24299,45
2018-02-2,12:00:00,CH,CHANGI,103.99782,1.35081,SR,SINGAPORE RIVER,103.84121,1.29011,68
2018-02-2,12:00:00,CH,CHANGI,103.99782,1.35081,TM,TAMPINES,103.95422,1.34373,923
2018-02-2,12:00:00,CH,CHANGI,103.99782,1.35081,TN,TANGLIN,103.8175,1.30828,47
2018-02-2,12:00:00,CH,CHANGI,103.99782,1.35081,TP,TOA PAYOH,103.86106,1.33668,66
2018-02-2,12:00:00,CH,CHANGI,103.99782,1.35081,WD,WOODLANDS,103.78771,1.44068,77
2018-02-2,12:00:00,CH,CHANGI,103.99782,1.35081,YS,YISHUN,103.83756,1.41544,85
2018-02-2,13:00:00,CH,CHANGI,103.99782,1.35081,AM,ANG MO KIO,103.8421,1.38009,73
2018-02-2,13:00:00,CH,CHANGI,103.99782,1.35081,BD,BEDOK,103.92841,1.32405,386
2018-02-2,13:00:00,CH,CHANGI,103.99782,1.35081,BK,BUKIT BATOK,103.75474,1.35565,46
2018-02-2,13:00:00,CH,CHANGI,103.99782,1.35081,BM,BUKIT MERAH,103.82311,1.27548,135
2018-02-2,13:00:00,CH,CHANGI,103.99782,1.35081,BT,BUKIT TIMAH,103.79069,1.32999,63
2018-02-2,13:00:00,CH,CHANGI,103.99782,1.35081,CB,CHANGI BAY,104.02612,1.32718,116
2018-02-2,13:00:00,CH,CHANGI,103.99782,1.35081,CH,CHANGI,103.99782,1.35081,5994
2018-02-2,13:00:00,CH,CHANGI,103.99782,1.35081,DT,DOWNTOWN CORE,103.8543,1.28508,319
2018-02-2,13:00:00,CH,CHANGI,103.99782,1.35081,GL,GEYLANG,103.88953,1.3209,217
2018-02-2,13:00:00,CH,CHANGI,103.99782,1.35081,HG,HOUGANG,103.8898,1.36364,111
2018-02-2,13:00:00,CH,CHANGI,103.99782,1.35081,JE,JURONG EAST,103.73479,1.32044,77
2018-02-2,13:00:00,CH,CHANGI,103.99782,1.35081,JW,JURONG WEST,103.70487,1.3416,73
2018-02-2,13:00:00,CH,CHANGI,103.99782,1.35081,KL,KALLANG,103.86643,1.31033,173
2018-02-2,13:00:00,CH,CHANGI,103.99782,1.35081,MP,MARINE PARADE,103.89627,1.30023,81
2018-02-2,13:00:00,CH,CHANGI,103.99782,1.35081,NE,NORTH-EASTERN ISLANDS,104.03482,1.40164,155
2018-02-2,13:00:00,CH,CHANGI,103.99782,1.35081,NT,NEWTON,103.83808,1.30866,54
2018-02-2,13:00:00,CH,CHANGI,103.99782,1.35081,NV,NOVENA,103.83531,1.32699,68
2018-02-2,13:00:00,CH,CHANGI,103.99782,1.35081,OR,ORCHARD,103.83358,1.30381,127
2018-02-2,13:00:00,CH,CHANGI,103.99782,1.35081,OT,OUTRAM,103.84206,1.28286,84
2018-02-2,13:00:00,CH,CHANGI,103.99782,1.35081,PG,PUNGGOL,103.91004,1.40536,78
2018-02-2,13:00:00,CH,CHANGI,103.99782,1.35081,PL,PAYA LEBAR,103.91477,1.35939,47
2018-02-2,13:00:00,CH,CHANGI,103.99782,1.35081,PR,PASIR RIS,103.9483,1.37862,617
2018-02-2,13:00:00,CH,CHANGI,103.99782,1.35081,QT,QUEENSTOWN,103.78434,1.28916,80
2018-02-2,13:00:00,CH,CHANGI,103.99782,1.35081,RC,ROCHOR,103.85325,1.30426,165
2018-02-2,13:00:00,CH,CHANGI,103.99782,1.35081,SB,SEMBAWANG,103.81883,1.45575,45
2018-02-2,13:00:00,CH,CHANGI,103.99782,1.35081,SE,SENGKANG,103.8877,1.39127,77
2018-02-2,13:00:00,CH,CHANGI,103.99782,1.35081,SG,SERANGOON,103.86782,1.3652,69
2018-02-2,13:00:00,CH,CHANGI,103.99782,1.35081,SI,SOUTHERN ISLANDS,103.83581,1.24299,47
2018-02-2,13:00:00,CH,CHANGI,103.99782,1.35081,SR,SINGAPORE RIVER,103.84121,1.29011,53
2018-02-2,13:00:00,CH,CHANGI,103.99782,1.35081,TM,TAMPINES,103.95422,1.34373,1080
2018-02-2,13:00:00,CH,CHANGI,103.99782,1.35081,TP,TOA PAYOH,103.86106,1.33668,69
2018-02-2,13:00:00,CH,CHANGI,103.99782,1.35081,WD,WOODLANDS,103.78771,1.44068,74
2018-02-2,13:00:00,CH,CHANGI,103.99782,1.35081,YS,YISHUN,103.83756,1.41544,105
2018-02-2,14:00:00,CH,CHANGI,103.99782,1.35081,AM,ANG MO KIO,103.8421,1.38009,61
2018-02-2,14:00:00,CH,CHANGI,103.99782,1.35081,BD,BEDOK,103.92841,1.32405,382
2018-02-2,14:00:00,CH,CHANGI,103.99782,1.35081,BK,BUKIT BATOK,103.75474,1.35565,58
2018-02-2,14:00:00,CH,CHANGI,103.99782,1.35081,BM,BUKIT MERAH,103.82311,1.27548,158
2018-02-2,14:00:00,CH,CHANGI,103.99782,1.35081,BP,BUKIT PANJANG,103.77304,1.36674,42
2018-02-2,14:00:00,CH,CHANGI,103.99782,1.35081,BS,BISHAN,103.84042,1.35496,47
2018-02-2,14:00:00,CH,CHANGI,103.99782,1.35081,BT,BUKIT TIMAH,103.79069,1.32999,70
2018-02-2,14:00:00,CH,CHANGI,103.99782,1.35081,CB,CHANGI BAY,104.02612,1.32718,97
2018-02-2,14:00:00,CH,CHANGI,103.99782,1.35081,CH,CHANGI,103.99782,1.35081,5067
2018-02-2,14:00:00,CH,CHANGI,103.99782,1.35081,CK,CHOA CHU KANG,103.74719,1.38555,47
2018-02-2,14:00:00,CH,CHANGI,103.99782,1.35081,CL,CLEMENTI,103.76074,1.3176,41
2018-02-2,14:00:00,CH,CHANGI,103.99782,1.35081,DT,DOWNTOWN CORE,103.8543,1.28508,393
2018-02-2,14:00:00,CH,CHANGI,103.99782,1.35081,GL,GEYLANG,103.88953,1.3209,248
2018-02-2,14:00:00,CH,CHANGI,103.99782,1.35081,HG,HOUGANG,103.8898,1.36364,116
2018-02-2,14:00:00,CH,CHANGI,103.99782,1.35081,JE,JURONG EAST,103.73479,1.32044,68
2018-02-2,14:00:00,CH,CHANGI,103.99782,1.35081,JW,JURONG WEST,103.70487,1.3416,80
2018-02-2,14:00:00,CH,CHANGI,103.99782,1.35081,KL,KALLANG,103.86643,1.31033,207
2018-02-2,14:00:00,CH,CHANGI,103.99782,1.35081,MP,MARINE PARADE,103.89627,1.30023,97
2018-02-2,14:00:00,CH,CHANGI,103.99782,1.35081,NE,NORTH-EASTERN ISLANDS,104.03482,1.40164,108
2018-02-2,14:00:00,CH,CHANGI,103.99782,1.35081,NT,NEWTON,103.83808,1.30866,78
2018-02-2,14:00:00,CH,CHANGI,103.99782,1.35081,NV,NOVENA,103.83531,1.32699,62
2018-02-2,14:00:00,CH,CHANGI,103.99782,1.35081,OR,ORCHARD,103.83358,1.30381,159
2018-02-2,14:00:00,CH,CHANGI,103.99782,1.35081,OT,OUTRAM,103.84206,1.28286,108
2018-02-2,14:00:00,CH,CHANGI,103.99782,1.35081,PG,PUNGGOL,103.91004,1.40536,90
2018-02-2,14:00:00,CH,CHANGI,103.99782,1.35081,PL,PAYA LEBAR,103.91477,1.35939,49
2018-02-2,14:00:00,CH,CHANGI,103.99782,1.35081,PR,PASIR RIS,103.9483,1.37862,551
2018-02-2,14:00:00,CH,CHANGI,103.99782,1.35081,QT,QUEENSTOWN,103.78434,1.28916,95
2018-02-2,14:00:00,CH,CHANGI,103.99782,1.35081,RC,ROCHOR,103.85325,1.30426,177
2018-02-2,14:00:00,CH,CHANGI,103.99782,1.35081,SB,SEMBAWANG,103.81883,1.45575,62
2018-02-2,14:00:00,CH,CHANGI,103.99782,1.35081,SE,SENGKANG,103.8877,1.39127,153
2018-02-2,14:00:00,CH,CHANGI,103.99782,1.35081,SG,SERANGOON,103.86782,1.3652,76
2018-02-2,14:00:00,CH,CHANGI,103.99782,1.35081,SI,SOUTHERN ISLANDS,103.83581,1.24299,69
2018-02-2,14:00:00,CH,CHANGI,103.99782,1.35081,TM,TAMPINES,103.95422,1.34373,937
2018-02-2,14:00:00,CH,CHANGI,103.99782,1.35081,TP,TOA PAYOH,103.86106,1.33668,78
2018-02-2,14:00:00,CH,CHANGI,103.99782,1.35081,WD,WOODLANDS,103.78771,1.44068,135
2018-02-2,14:00:00,CH,CHANGI,103.99782,1.35081,YS,YISHUN,103.83756,1.41544,122
2018-02-2,15:00:00,CH,CHANGI,103.99782,1.35081,AM,ANG MO KIO,103.8421,1.38009,135
2018-02-2,15:00:00,CH,CHANGI,103.99782,1.35081,BD,BEDOK,103.92841,1.32405,632
2018-02-2,15:00:00,CH,CHANGI,103.99782,1.35081,BK,BUKIT BATOK,103.75474,1.35565,58
2018-02-2,15:00:00,CH,CHANGI,103.99782,1.35081,BM,BUKIT MERAH,103.82311,1.27548,181
2018-02-2,15:00:00,CH,CHANGI,103.99782,1.35081,BP,BUKIT PANJANG,103.77304,1.36674,47
2018-02-2,15:00:00,CH,CHANGI,103.99782,1.35081,BS,BISHAN,103.84042,1.35496,69
2018-02-2,15:00:00,CH,CHANGI,103.99782,1.35081,BT,BUKIT TIMAH,103.79069,1.32999,51
2018-02-2,15:00:00,CH,CHANGI,103.99782,1.35081,CB,CHANGI BAY,104.02612,1.32718,96
2018-02-2,15:00:00,CH,CHANGI,103.99782,1.35081,CH,CHANGI,103.99782,1.35081,4849
2018-02-2,15:00:00,CH,CHANGI,103.99782,1.35081,CK,CHOA CHU KANG,103.74719,1.38555,53
2018-02-2,15:00:00,CH,CHANGI,103.99782,1.35081,CL,CLEMENTI,103.76074,1.3176,59
2018-02-2,15:00:00,CH,CHANGI,103.99782,1.35081,DT,DOWNTOWN CORE,103.8543,1.28508,382
2018-02-2,15:00:00,CH,CHANGI,103.99782,1.35081,GL,GEYLANG,103.88953,1.3209,281
2018-02-2,15:00:00,CH,CHANGI,103.99782,1.35081,HG,HOUGANG,103.8898,1.36364,209
2018-02-2,15:00:00,CH,CHANGI,103.99782,1.35081,JE,JURONG EAST,103.73479,1.32044,93
2018-02-2,15:00:00,CH,CHANGI,103.99782,1.35081,JW,JURONG WEST,103.70487,1.3416,135
2018-02-2,15:00:00,CH,CHANGI,103.99782,1.35081,KL,KALLANG,103.86643,1.31033,216
2018-02-2,15:00:00,CH,CHANGI,103.99782,1.35081,MP,MARINE PARADE,103.89627,1.30023,100
2018-02-2,15:00:00,CH,CHANGI,103.99782,1.35081,NE,NORTH-EASTERN ISLANDS,104.03482,1.40164,116
2018-02-2,15:00:00,CH,CHANGI,103.99782,1.35081,NT,NEWTON,103.83808,1.30866,59
2018-02-2,15:00:00,CH,CHANGI,103.99782,1.35081,NV,NOVENA,103.83531,1.32699,93
2018-02-2,15:00:00,CH,CHANGI,103.99782,1.35081,OR,ORCHARD,103.83358,1.30381,166
2018-02-2,15:00:00,CH,CHANGI,103.99782,1.35081,OT,OUTRAM,103.84206,1.28286,72
2018-02-2,15:00:00,CH,CHANGI,103.99782,1.35081,PG,PUNGGOL,103.91004,1.40536,178
2018-02-2,15:00:00,CH,CHANGI,103.99782,1.35081,PR,PASIR RIS,103.9483,1.37862,676
2018-02-2,15:00:00,CH,CHANGI,103.99782,1.35081,QT,QUEENSTOWN,103.78434,1.28916,82
2018-02-2,15:00:00,CH,CHANGI,103.99782,1.35081,RC,ROCHOR,103.85325,1.30426,185
2018-02-2,15:00:00,CH,CHANGI,103.99782,1.35081,SB,SEMBAWANG,103.81883,1.45575,84
2018-02-2,15:00:00,CH,CHANGI,103.99782,1.35081,SE,SENGKANG,103.8877,1.39127,224
2018-02-2,15:00:00,CH,CHANGI,103.99782,1.35081,SG,SERANGOON,103.86782,1.3652,103
2018-02-2,15:00:00,CH,CHANGI,103.99782,1.35081,SI,SOUTHERN ISLANDS,103.83581,1.24299,68
2018-02-2,15:00:00,CH,CHANGI,103.99782,1.35081,SK,SUNGEI KADUT,103.75747,1.41807,42
2018-02-2,15:00:00,CH,CHANGI,103.99782,1.35081,SR,SINGAPORE RIVER,103.84121,1.29011,77
2018-02-2,15:00:00,CH,CHANGI,103.99782,1.35081,TM,TAMPINES,103.95422,1.34373,980
2018-02-2,15:00:00,CH,CHANGI,103.99782,1.35081,TN,TANGLIN,103.8175,1.30828,53
2018-02-2,15:00:00,CH,CHANGI,103.99782,1.35081,TP,TOA PAYOH,103.86106,1.33668,103
2018-02-2,15:00:00,CH,CHANGI,103.99782,1.35081,WD,WOODLANDS,103.78771,1.44068,235
2018-02-2,15:00:00,CH,CHANGI,103.99782,1.35081,YS,YISHUN,103.83756,1.41544,205
2018-02-2,16:00:00,CH,CHANGI,103.99782,1.35081,AM,ANG MO KIO,103.8421,1.38009,171
2018-02-2,16:00:00,CH,CHANGI,103.99782,1.35081,BD,BEDOK,103.92841,1.32405,765
2018-02-2,16:00:00,CH,CHANGI,103.99782,1.35081,BK,BUKIT BATOK,103.75474,1.35565,90
2018-02-2,16:00:00,CH,CHANGI,103.99782,1.35081,BM,BUKIT MERAH,103.82311,1.27548,238
2018-02-2,16:00:00,CH,CHANGI,103.99782,1.35081,BP,BUKIT PANJANG,103.77304,1.36674,54
2018-02-2,16:00:00,CH,CHANGI,103.99782,1.35081,BS,BISHAN,103.84042,1.35496,89
2018-02-2,16:00:00,CH,CHANGI,103.99782,1.35081,BT,BUKIT TIMAH,103.79069,1.32999,84
2018-02-2,16:00:00,CH,CHANGI,103.99782,1.35081,CB,CHANGI BAY,104.02612,1.32718,88
2018-02-2,16:00:00,CH,CHANGI,103.99782,1.35081,CH,CHANGI,103.99782,1.35081,4597
2018-02-2,16:00:00,CH,CHANGI,103.99782,1.35081,CK,CHOA CHU KANG,103.74719,1.38555,113
2018-02-2,16:00:00,CH,CHANGI,103.99782,1.35081,CL,CLEMENTI,103.76074,1.3176,73
2018-02-2,16:00:00,CH,CHANGI,103.99782,1.35081,DT,DOWNTOWN CORE,103.8543,1.28508,478
2018-02-2,16:00:00,CH,CHANGI,103.99782,1.35081,GL,GEYLANG,103.88953,1.3209,327
2018-02-2,16:00:00,CH,CHANGI,103.99782,1.35081,HG,HOUGANG,103.8898,1.36364,284
2018-02-2,16:00:00,CH,CHANGI,103.99782,1.35081,JE,JURONG EAST,103.73479,1.32044,72
2018-02-2,16:00:00,CH,CHANGI,103.99782,1.35081,JW,JURONG WEST,103.70487,1.3416,151
2018-02-2,16:00:00,CH,CHANGI,103.99782,1.35081,KL,KALLANG,103.86643,1.31033,215
2018-02-2,16:00:00,CH,CHANGI,103.99782,1.35081,MP,MARINE PARADE,103.89627,1.30023,101
2018-02-2,16:00:00,CH,CHANGI,103.99782,1.35081,NE,NORTH-EASTERN ISLANDS,104.03482,1.40164,82
2018-02-2,16:00:00,CH,CHANGI,103.99782,1.35081,NT,NEWTON,103.83808,1.30866,43
2018-02-2,16:00:00,CH,CHANGI,103.99782,1.35081,NV,NOVENA,103.83531,1.32699,103
2018-02-2,16:00:00,CH,CHANGI,103.99782,1.35081,OR,ORCHARD,103.83358,1.30381,136
